time,latitude,longitude,elevation
1704571890,39.577101,-106.325059,3138.1
1704571891,39.577095,-106.325072,3138.0
1704571892,39.577075,-106.325099,3136.9
1704571893,39.577061,-106.325141,3135.5
1704571894,39.577057,-106.325161,3135.4
1704571895,39.577089,-106.32519,3133.7
1704571896,39.577103,-106.325194,3133.6
1704571897,39.577123,-106.325218,3132.0
1704571898,39.577131,-106.325222,3131.9
1704571899,39.577139,-106.325227,3131.8
1704571900,39.577151,-106.325236,3131.3
1704571901,39.577161,-106.325256,3130.1
1704571902,39.577165,-106.325278,3129.9
1704571903,39.577166,-106.325282,3129.8
1704571904,39.577167,-106.325285,3129.7
1704571905,39.577168,-106.325289,3129.5
1704571906,39.577169,-106.325293,3129.4
1704571907,39.57717,-106.325297,3129.2
1704571908,39.577171,-106.3253,3128.0
1704571909,39.577172,-106.325304,3127.9
1704571910,39.577173,-106.325308,3127.7
1704571911,39.577174,-106.325311,3127.6
1704571912,39.577175,-106.325315,3127.5
1704571913,39.577176,-106.325319,3127.3
1704571914,39.577177,-106.325323,3127.2
1704571915,39.57718,-106.325365,3126.0
1704571916,39.577185,-106.325391,3124.6
1704571917,39.577199,-106.325395,3124.5
1704571918,39.577216,-106.325438,3123.1
1704571919,39.57722,-106.325451,3123.0
1704571920,39.577226,-106.325496,3121.9
1704571921,39.577219,-106.325517,3120.9
1704571922,39.577232,-106.325567,3119.8
1704571923,39.577238,-106.32561,3118.8
1704571924,39.577254,-106.325658,3117.5
1704571925,39.577278,-106.325662,3117.3
1704571926,39.577287,-106.325646,3116.9
1704571927,39.577304,-106.325688,3115.6
1704571928,39.577304,-106.325709,3115.5
1704571929,39.577307,-106.325752,3114.4
1704571930,39.577319,-106.325812,3113.1
1704571931,39.577313,-106.325853,3112.3
1704571932,39.577275,-106.325899,3110.1
1704571933,39.577278,-106.325932,3109.9
1704571934,39.577285,-106.325941,3109.4
1704571935,39.577287,-106.325948,3107.5
1704571936,39.577281,-106.325942,3107.4
1704571937,39.57728,-106.325943,3107.7
1704571938,39.577277,-106.325941,3109.2
1704571939,39.57728,-106.325932,3109.1
1704571941,39.57728,-106.325926,3109.0
1704571942,39.57728,-106.325925,3108.8
1704571943,39.57728,-106.325925,3108.7
1704571944,39.57728,-106.325925,3108.6
1704571945,39.57728,-106.325925,3108.4
1704571946,39.57728,-106.325925,3108.3
1704571947,39.57728,-106.325925,3108.2
1704571948,39.57728,-106.325925,3108.0
1704571949,39.57728,-106.325925,3107.9
1704571950,39.57728,-106.325925,3107.7
1704571951,39.57728,-106.325925,3107.6
1704571952,39.57728,-106.325925,3107.5
1704571953,39.57728,-106.325925,3107.3
1704571954,39.577281,-106.325917,3106.8
1704571955,39.577281,-106.325919,3106.6
1704571956,39.577282,-106.325917,3106.5
1704571957,39.577281,-106.325923,3106.4
1704571958,39.577276,-106.325927,3106.7
1704571959,39.577271,-106.32592,3106.5
1704571960,39.577271,-106.32592,3106.4
1704571961,39.577267,-106.325914,3106.2
1704571962,39.577269,-106.325912,3106.1
1704571963,39.577271,-106.325909,3106.0
1704571964,39.57727,-106.325915,3105.8
1704571965,39.577268,-106.325925,3105.7
1704571966,39.577254,-106.325937,3105.6
1704571967,39.577258,-106.325924,3105.4
1704571968,39.577256,-106.325914,3105.3
1704571969,39.577258,-106.325916,3105.2
1704571970,39.577257,-106.325913,3105.0
1704571971,39.577253,-106.325917,3104.9
1704571972,39.577248,-106.325929,3104.7
1704571973,39.577253,-106.325918,3104.6
1704571974,39.577254,-106.325922,3104.5
1704571975,39.577249,-106.325929,3104.3
1704571976,39.577246,-106.325934,3104.5
1704571977,39.577247,-106.325932,3104.4
1704571978,39.577242,-106.325928,3104.3
1704571979,39.57724,-106.325931,3104.1
1704571980,39.577239,-106.32594,3104.0
1704571981,39.577211,-106.325951,3102.5
1704571982,39.577203,-106.325948,3102.3
1704571983,39.577195,-106.325946,3102.2
1704571984,39.57717,-106.325939,3104.0
1704571985,39.577163,-106.325945,3102.2
1704571986,39.577138,-106.32597,3102.3
1704571987,39.577132,-106.325979,3102.2
1704571988,39.577097,-106.326,3100.4
1704571989,39.577084,-106.326008,3100.3
1704571990,39.577052,-106.326022,3100.5
1704571991,39.577041,-106.326024,3100.6
1704571992,39.577014,-106.326043,3098.7
1704571993,39.577002,-106.326056,3098.5
1704571994,39.576999,-106.326114,3093.6
1704571995,39.577019,-106.326116,3093.3
1704571996,39.577014,-106.326108,3095.8
1704571997,39.57701,-106.326103,3095.6
1704571998,39.577007,-106.326082,3095.5
1704571999,39.576998,-106.326091,3095.4
1704572000,39.576998,-106.326091,3095.2
1704572001,39.576998,-106.326091,3095.1
1704572002,39.576998,-106.326091,3095.0
1704572003,39.576998,-106.326091,3094.8
1704572004,39.576998,-106.326091,3094.7
1704572005,39.576998,-106.326091,3094.6
1704572006,39.576998,-106.326091,3094.4
1704572007,39.576998,-106.326091,3094.3
1704572008,39.576998,-106.326091,3094.1
1704572009,39.576998,-106.326091,3094.0
1704572010,39.576998,-106.326091,3093.9
1704572011,39.57702,-106.326096,3093.5
1704572012,39.577025,-106.3261,3093.4
1704572013,39.577019,-106.326105,3093.2
1704572014,39.577029,-106.32612,3090.7
1704572015,39.577025,-106.32612,3090.5
1704572016,39.577021,-106.326124,3090.4
1704572017,39.577021,-106.326124,3090.3
1704572018,39.577021,-106.326124,3090.1
1704572019,39.577016,-106.326134,3090.0
1704572020,39.577012,-106.326138,3090.1
1704572021,39.577011,-106.326139,3089.9
1704572022,39.577005,-106.326147,3089.8
1704572023,39.577001,-106.326153,3089.7
1704572024,39.576998,-106.32617,3087.2
1704572025,39.577008,-106.326189,3087.1
1704572026,39.577019,-106.326189,3086.9
1704572027,39.577024,-106.326187,3086.7
1704572028,39.577025,-106.326188,3086.7
1704572029,39.577035,-106.326193,3086.5
1704572030,39.577051,-106.326202,3086.1
1704572031,39.577067,-106.326207,3085.8
1704572032,39.577083,-106.326212,3085.5
1704572033,39.577095,-106.326216,3085.2
1704572034,39.577114,-106.32623,3084.8
1704572035,39.57712,-106.326237,3084.6
1704572036,39.577127,-106.326245,3084.4
1704572037,39.577133,-106.326252,3084.2
1704572038,39.577146,-106.326256,3084.0
1704572039,39.57716,-106.326258,3083.7
1704572040,39.577187,-106.326278,3083.0
1704572041,39.577196,-106.326286,3082.8
1704572042,39.57721,-106.326289,3082.5
1704572043,39.577217,-106.326284,3082.3
1704572044,39.577222,-106.326289,3082.2
1704572045,39.57723,-106.326302,3081.9
1704572046,39.577259,-106.326317,3081.3
1704572047,39.577272,-106.326321,3081.0
1704572048,39.577306,-106.32633,3080.3
1704572049,39.577341,-106.32634,3079.5
1704572050,39.577352,-106.326341,3079.3
1704572051,39.577382,-106.326348,3078.7
1704572052,39.577417,-106.326335,3078.0
1704572053,39.577451,-106.32633,3077.3
1704572054,39.577459,-106.326331,3077.1
1704572055,39.577494,-106.326348,3076.4
1704572056,39.577517,-106.326359,3076.0
1704572057,39.577553,-106.32637,3075.3
1704572058,39.577581,-106.326375,3074.8
1704572059,39.577607,-106.326384,3074.3
1704572060,39.577616,-106.32639,3074.1
1704572061,39.577657,-106.326417,3073.3
1704572062,39.577676,-106.326424,3072.9
1704572063,39.577703,-106.326427,3072.5
1704572064,39.577716,-106.326433,3072.2
1704572065,39.577732,-106.326442,3071.9
1704572066,39.577769,-106.326444,3071.3
1704572067,39.57778,-106.326444,3071.1
1704572068,39.577813,-106.326454,3070.5
1704572069,39.577821,-106.32646,3070.4
1704572070,39.57785,-106.326472,3069.9
1704572071,39.577895,-106.326516,3069.0
1704572073,39.577957,-106.326576,3067.8
1704572074,39.578017,-106.326618,3066.8
1704572075,39.57809,-106.326663,3065.6
1704572076,39.578156,-106.326692,3064.6
1704572077,39.578221,-106.326733,3063.7
1704572078,39.578275,-106.326794,3062.8
1704572079,39.578335,-106.326835,3062.0
1704572080,39.578399,-106.326872,3061.2
1704572081,39.578468,-106.326934,3060.2
1704572082,39.578542,-106.327011,3059.1
1704572083,39.578608,-106.327098,3057.9
1704572084,39.578661,-106.327167,3056.9
1704572085,39.57871,-106.327186,3056.2
1704572086,39.578752,-106.327227,3055.6
1704572087,39.578804,-106.327266,3054.8
1704572088,39.578859,-106.327312,3054.0
1704572089,39.57891,-106.327348,3053.4
1704572090,39.578951,-106.327387,3052.8
1704572091,39.578978,-106.327412,3052.4
1704572092,39.579042,-106.327472,3051.6
1704572093,39.579079,-106.327508,3051.1
1704572094,39.579122,-106.32755,3050.6
1704572095,39.579164,-106.327589,3050.1
1704572096,39.579206,-106.327627,3049.6
1704572097,39.57925,-106.327667,3049.0
1704572098,39.579283,-106.327697,3048.6
1704572099,39.579343,-106.327736,3047.9
1704572100,39.5794,-106.327775,3047.2
1704572101,39.579444,-106.327818,3048.0
1704572103,39.579486,-106.327861,3048.9
1704572104,39.579527,-106.327903,3050.1
1704572105,39.57957,-106.327941,3050.0
1704572106,39.579607,-106.327975,3051.1
1704572107,39.57964,-106.328006,3052.3
1704572108,39.579674,-106.328037,3051.7
1704572109,39.579703,-106.328065,3052.7
1704572110,39.579736,-106.328087,3052.5
1704572111,39.579774,-106.328111,3052.2
1704572112,39.579808,-106.328134,3052.0
1704572113,39.579846,-106.328152,3051.7
1704572114,39.579872,-106.328171,3051.5
1704572115,39.579902,-106.328198,3051.3
1704572116,39.579935,-106.328225,3051.0
1704572117,39.579971,-106.328248,3050.8
1704572118,39.580005,-106.32827,3050.5
1704572119,39.580043,-106.328297,3050.3
1704572120,39.580078,-106.328323,3050.0
1704572121,39.580115,-106.32835,3049.8
1704572122,39.580147,-106.328376,3049.6
1704572123,39.580191,-106.328404,3049.3
1704572124,39.58024,-106.328428,3049.0
1704572125,39.580283,-106.328452,3048.7
1704572126,39.580338,-106.328478,3048.4
1704572127,39.580385,-106.328505,3048.0
1704572128,39.580432,-106.328535,3047.7
1704572129,39.580505,-106.328565,3047.2
1704572130,39.580554,-106.328601,3046.8
1704572131,39.580613,-106.328632,3046.4
1704572132,39.580662,-106.328661,3046.0
1704572133,39.58072,-106.328691,3045.6
1704572134,39.580763,-106.328708,3045.2
1704572135,39.580812,-106.328729,3044.9
1704572136,39.580859,-106.328763,3044.6
1704572137,39.580901,-106.328777,3044.3
1704572138,39.580942,-106.328799,3044.1
1704572139,39.580981,-106.328821,3043.8
1704572140,39.581027,-106.328842,3043.5
1704572141,39.581072,-106.32886,3043.2
1704572142,39.581113,-106.328876,3043.0
1704572143,39.581151,-106.328893,3042.7
1704572144,39.581195,-106.328897,3042.4
1704572145,39.581233,-106.328889,3042.2
1704572146,39.581251,-106.328883,3042.0
1704572147,39.581263,-106.328883,3041.9
1704572148,39.581272,-106.328882,3041.9
1704572149,39.581274,-106.328881,3041.9
1704572150,39.581275,-106.32888,3041.9
1704572151,39.581276,-106.328879,3041.8
1704572152,39.581278,-106.328878,3041.8
1704572153,39.581279,-106.328877,3041.8
1704572154,39.58128,-106.328876,3041.8
1704572155,39.581281,-106.328875,3041.8
1704572156,39.581283,-106.328874,3041.8
1704572157,39.581284,-106.328873,3041.8
1704572158,39.581285,-106.328872,3041.8
1704572159,39.581287,-106.328871,3041.8
1704572160,39.581288,-106.328869,3041.7
1704572161,39.581289,-106.328868,3041.7
1704572162,39.581291,-106.328867,3041.7
1704572163,39.581292,-106.328866,3041.7
1704572164,39.581293,-106.328865,3041.7
1704572165,39.581294,-106.328864,3041.7
1704572166,39.581296,-106.328863,3041.7
1704572167,39.581297,-106.328862,3041.7
1704572168,39.581298,-106.328861,3041.7
1704572169,39.5813,-106.32886,3041.6
1704572170,39.581301,-106.328859,3041.6
1704572171,39.581302,-106.328858,3041.6
1704572172,39.581304,-106.328857,3041.6
1704572173,39.581305,-106.328856,3041.6
1704572174,39.581306,-106.328855,3041.6
1704572175,39.581307,-106.328854,3041.6
1704572176,39.581309,-106.328853,3041.6
1704572177,39.58131,-106.328852,3041.6
1704572178,39.581311,-106.328851,3041.6
1704572179,39.581313,-106.32885,3041.5
1704572180,39.581314,-106.328849,3041.5
1704572181,39.581315,-106.328848,3041.5
1704572182,39.581317,-106.328847,3041.5
1704572183,39.581318,-106.328846,3041.5
1704572184,39.581319,-106.328845,3041.5
1704572185,39.58132,-106.328844,3041.5
1704572186,39.581322,-106.328843,3041.5
1704572187,39.581323,-106.328842,3041.5
1704572188,39.581324,-106.328841,3041.4
1704572189,39.581326,-106.32884,3041.4
1704572190,39.581327,-106.328839,3041.4
1704572191,39.581328,-106.328838,3041.4
1704572192,39.58133,-106.328837,3041.4
1704572193,39.581331,-106.328836,3041.4
1704572194,39.581332,-106.328835,3041.4
1704572195,39.581334,-106.328834,3041.4
1704572196,39.581335,-106.328833,3041.4
1704572197,39.581336,-106.328832,3041.3
1704572198,39.581337,-106.328831,3041.3
1704572199,39.581339,-106.32883,3041.3
1704572200,39.58134,-106.328829,3041.3
1704572201,39.581341,-106.328828,3041.3
1704572202,39.581343,-106.328827,3041.3
1704572203,39.581344,-106.328826,3041.3
1704572204,39.581342,-106.328832,3041.2
1704572205,39.581338,-106.328838,3041.2
1704572206,39.581333,-106.328847,3041.1
1704572207,39.58133,-106.328849,3041.1
1704572208,39.581328,-106.328855,3041.1
1704572209,39.581328,-106.328858,3041.1
1704572210,39.581328,-106.328869,3041.0
1704572211,39.581333,-106.328872,3041.0
1704572212,39.581337,-106.32888,3040.9
1704572213,39.581343,-106.328882,3040.9
1704572214,39.58135,-106.328889,3040.8
1704572215,39.581355,-106.328896,3040.8
1704572216,39.581363,-106.3289,3040.7
1704572217,39.581365,-106.328902,3040.7
1704572218,39.581371,-106.328904,3040.6
1704572219,39.58138,-106.328905,3040.6
1704572220,39.581389,-106.328907,3040.5
1704572221,39.581388,-106.328914,3040.5
1704572222,39.581396,-106.328914,3040.4
1704572223,39.581397,-106.328913,3040.4
1704572224,39.581398,-106.328914,3040.4
1704572225,39.581391,-106.328919,3040.4
1704572226,39.581392,-106.328911,3040.3
1704572227,39.581391,-106.328909,3040.3
1704572228,39.581391,-106.328909,3040.3
1704572229,39.581391,-106.328906,3040.3
1704572230,39.581388,-106.328904,3040.3
1704572231,39.581388,-106.328895,3040.2
1704572232,39.581387,-106.328889,3040.2
1704572233,39.581387,-106.328887,3040.2
1704572234,39.581386,-106.328887,3040.2
1704572235,39.581386,-106.328887,3040.2
1704572236,39.581386,-106.328887,3040.2
1704572237,39.581386,-106.328887,3040.2
1704572238,39.581386,-106.328887,3040.2
1704572239,39.581386,-106.328887,3040.2
1704572240,39.581383,-106.328883,3040.2
1704572241,39.581383,-106.328883,3040.2
1704572242,39.581383,-106.328883,3040.2
1704572243,39.581384,-106.328887,3040.2
1704572244,39.581384,-106.328887,3040.2
1704572245,39.581384,-106.328887,3040.2
1704572246,39.581382,-106.328883,3040.1
1704572247,39.581382,-106.328883,3040.1
1704572248,39.581382,-106.328878,3040.1
1704572249,39.581384,-106.328889,3040.1
1704572250,39.581385,-106.328893,3040.1
1704572251,39.581392,-106.328892,3040.0
1704572252,39.58139,-106.328889,3040.0
1704572253,39.58139,-106.328887,3040.0
1704572254,39.58139,-106.328887,3040.0
1704572255,39.58139,-106.328887,3040.0
1704572256,39.58139,-106.328887,3040.0
1704572257,39.58139,-106.328887,3040.0
1704572258,39.58139,-106.328885,3040.0
1704572259,39.58139,-106.328886,3040.0
1704572260,39.581388,-106.328889,3040.0
1704572261,39.581388,-106.328889,3040.0
1704572262,39.581391,-106.328894,3040.0
1704572263,39.581391,-106.328894,3040.0
1704572264,39.581391,-106.328894,3040.0
1704572265,39.58139,-106.328891,3039.9
1704572266,39.581391,-106.328892,3039.9
1704572267,39.58139,-106.328896,3039.9
1704572268,39.581391,-106.328899,3039.9
1704572269,39.581388,-106.328895,3039.9
1704572270,39.581388,-106.328893,3039.9
1704572271,39.581388,-106.328893,3039.9
1704572272,39.581388,-106.328893,3039.9
1704572273,39.581388,-106.328893,3039.9
1704572274,39.581388,-106.328893,3039.9
1704572275,39.581388,-106.328893,3039.9
1704572276,39.581388,-106.328893,3039.9
1704572277,39.581388,-106.328893,3039.9
1704572278,39.581391,-106.328892,3039.9
1704572279,39.58139,-106.328888,3039.9
1704572280,39.581389,-106.328887,3039.8
1704572281,39.581389,-106.328887,3039.8
1704572282,39.581389,-106.328887,3039.8
1704572283,39.581389,-106.328887,3039.8
1704572284,39.581389,-106.328887,3039.8
1704572285,39.581389,-106.328887,3039.8
1704572286,39.581389,-106.328887,3039.8
1704572287,39.581389,-106.328887,3039.8
1704572288,39.581389,-106.328887,3039.8
1704572289,39.581389,-106.328887,3039.8
1704572290,39.581389,-106.328887,3039.8
1704572291,39.581389,-106.328887,3039.8
1704572292,39.581389,-106.328887,3039.8
1704572293,39.581389,-106.328887,3039.8
1704572294,39.581389,-106.328887,3039.8
1704572295,39.581389,-106.328887,3039.8
1704572296,39.581389,-106.328887,3039.8
1704572297,39.581389,-106.328887,3039.8
1704572298,39.581389,-106.328887,3039.8
1704572299,39.581389,-106.328887,3039.8
1704572300,39.581389,-106.328887,3039.8
1704572301,39.581389,-106.328887,3039.8
1704572302,39.581385,-106.328872,3039.8
1704572303,39.581387,-106.32887,3039.8
1704572304,39.58139,-106.328865,3039.8
1704572305,39.58139,-106.328864,3039.8
1704572306,39.581389,-106.328864,3039.7
1704572307,39.581389,-106.328864,3039.7
1704572308,39.581389,-106.328863,3039.7
1704572309,39.581389,-106.328863,3039.7
1704572310,39.581389,-106.328863,3039.7
1704572311,39.581389,-106.328862,3039.7
1704572312,39.581389,-106.328862,3039.7
1704572313,39.581389,-106.328862,3039.7
1704572314,39.581389,-106.328861,3039.7
1704572315,39.581389,-106.328861,3039.7
1704572316,39.581389,-106.328861,3039.7
1704572317,39.581388,-106.32886,3039.7
1704572318,39.581388,-106.32886,3039.7
1704572319,39.581388,-106.328859,3039.7
1704572320,39.581388,-106.328859,3039.7
1704572321,39.581388,-106.328859,3039.7
1704572322,39.581388,-106.328858,3039.7
1704572323,39.581388,-106.328858,3039.7
1704572324,39.581388,-106.328858,3039.7
1704572325,39.581388,-106.328857,3039.7
1704572326,39.581388,-106.328857,3039.7
1704572327,39.581388,-106.328857,3039.7
1704572328,39.581387,-106.328856,3039.7
1704572329,39.581387,-106.328856,3039.7
1704572330,39.581387,-106.328856,3039.7
1704572331,39.581387,-106.328855,3039.7
1704572332,39.581387,-106.328855,3039.7
1704572333,39.581387,-106.328855,3039.7
1704572334,39.581387,-106.328854,3039.7
1704572335,39.581387,-106.328854,3039.7
1704572336,39.581387,-106.328854,3039.7
1704572337,39.581387,-106.328853,3039.7
1704572338,39.581387,-106.328853,3039.7
1704572339,39.581386,-106.328852,3039.7
1704572340,39.581386,-106.328852,3039.7
1704572341,39.581386,-106.328852,3039.7
1704572342,39.581386,-106.328851,3039.7
1704572343,39.581386,-106.328851,3039.7
1704572344,39.581386,-106.328851,3039.7
1704572345,39.581386,-106.32885,3039.7
1704572346,39.581386,-106.32885,3039.7
1704572347,39.581386,-106.32885,3039.7
1704572348,39.581386,-106.328849,3039.7
1704572349,39.581385,-106.328849,3039.7
1704572350,39.581385,-106.328849,3039.7
1704572351,39.581385,-106.328848,3039.7
1704572352,39.581385,-106.328848,3039.7
1704572353,39.581385,-106.328848,3039.7
1704572354,39.581385,-106.328847,3039.7
1704572355,39.581385,-106.328847,3039.7
1704572356,39.581385,-106.328847,3039.7
1704572357,39.581385,-106.328846,3039.7
1704572358,39.581385,-106.328846,3039.7
1704572359,39.581385,-106.328846,3039.7
1704572360,39.581384,-106.328845,3039.7
1704572361,39.581384,-106.328845,3039.7
1704572362,39.581384,-106.328844,3039.7
1704572363,39.581384,-106.328844,3039.7
1704572364,39.581384,-106.328844,3039.7
1704572365,39.581384,-106.328843,3039.7
1704572366,39.581384,-106.328843,3039.7
1704572367,39.581384,-106.328843,3039.7
1704572368,39.581384,-106.328842,3039.7
1704572369,39.581384,-106.328842,3039.7
1704572370,39.581384,-106.328842,3039.7
1704572371,39.581383,-106.328841,3039.7
1704572372,39.581383,-106.328841,3039.7
1704572373,39.581383,-106.328841,3039.7
1704572374,39.581383,-106.32884,3039.6
1704572375,39.581383,-106.32884,3039.6
1704572376,39.581383,-106.32884,3039.6
1704572377,39.581383,-106.328839,3039.6
1704572378,39.581383,-106.328839,3039.6
1704572379,39.581383,-106.328839,3039.6
1704572380,39.581383,-106.328838,3039.6
1704572381,39.581383,-106.328838,3039.6
1704572382,39.581382,-106.328838,3039.6
1704572383,39.581382,-106.328837,3039.6
1704572384,39.581382,-106.328837,3039.6
1704572385,39.581382,-106.328836,3039.6
1704572386,39.581382,-106.328836,3039.6
1704572387,39.581382,-106.328836,3039.6
1704572388,39.581382,-106.328835,3039.6
1704572389,39.581382,-106.328835,3039.6
1704572390,39.581382,-106.328835,3039.6
1704572391,39.581382,-106.328834,3039.6
1704572392,39.581382,-106.328834,3039.6
1704572393,39.581381,-106.328834,3039.6
1704572394,39.581381,-106.328833,3039.6
1704572395,39.581381,-106.328833,3039.6
1704572396,39.581381,-106.328833,3039.6
1704572397,39.581381,-106.328832,3039.6
1704572398,39.581381,-106.328832,3039.6
1704572399,39.581381,-106.328832,3039.6
1704572400,39.581381,-106.328831,3039.6
1704572401,39.581381,-106.328831,3039.6
1704572402,39.581381,-106.328831,3039.6
1704572403,39.581381,-106.32883,3039.6
1704572404,39.58138,-106.32883,3039.6
1704572405,39.58138,-106.32883,3039.6
1704572406,39.58138,-106.328829,3039.6
1704572407,39.58138,-106.328829,3039.6
1704572408,39.58138,-106.328828,3039.6
1704572409,39.58138,-106.328828,3039.6
1704572410,39.58138,-106.328828,3039.6
1704572411,39.58138,-106.328827,3039.6
1704572412,39.58138,-106.328827,3039.6
1704572413,39.58138,-106.328827,3039.6
1704572414,39.58138,-106.328826,3039.6
1704572415,39.581379,-106.328826,3039.6
1704572416,39.581379,-106.328826,3039.6
1704572417,39.581379,-106.328825,3039.6
1704572418,39.581379,-106.328825,3039.6
1704572419,39.581379,-106.328825,3039.6
1704572420,39.581379,-106.328824,3039.6
1704572421,39.581379,-106.328824,3039.6
1704572422,39.581379,-106.328824,3039.6
1704572423,39.581379,-106.328823,3039.6
1704572424,39.581379,-106.328823,3039.6
1704572425,39.581379,-106.328823,3039.6
1704572426,39.581378,-106.328822,3039.6
1704572427,39.581378,-106.328822,3039.6
1704572428,39.581378,-106.328821,3039.6
1704572429,39.581378,-106.328821,3039.6
1704572430,39.581378,-106.328821,3039.6
1704572431,39.581378,-106.32882,3039.6
1704572432,39.581378,-106.32882,3039.6
1704572433,39.581378,-106.32882,3039.6
1704572434,39.581378,-106.328819,3039.6
1704572435,39.581378,-106.328819,3039.6
1704572436,39.581378,-106.328819,3039.6
1704572437,39.581377,-106.328818,3039.5
1704572438,39.581377,-106.328818,3039.5
1704572439,39.581377,-106.328818,3039.5
1704572440,39.581377,-106.328818,3039.5
1704572441,39.581377,-106.328818,3039.5
1704572442,39.581377,-106.328818,3039.5
1704572443,39.581377,-106.328818,3039.5
1704572444,39.581377,-106.328818,3039.5
1704572445,39.581377,-106.328818,3039.5
1704572446,39.581377,-106.328818,3039.5
1704572447,39.581377,-106.328818,3039.5
1704572448,39.581377,-106.328818,3039.5
1704572449,39.581377,-106.328818,3039.5
1704572450,39.581391,-106.328822,3039.5
1704572451,39.581391,-106.328822,3039.5
1704572452,39.581391,-106.328822,3039.5
1704572453,39.581391,-106.328822,3039.5
1704572454,39.581391,-106.328817,3039.5
1704572455,39.581391,-106.328819,3039.5
1704572456,39.581391,-106.328819,3039.5
1704572457,39.581391,-106.328819,3039.5
1704572458,39.581391,-106.328819,3039.5
1704572459,39.581391,-106.328819,3039.5
1704572460,39.581391,-106.328819,3039.5
1704572461,39.581387,-106.328822,3039.4
1704572462,39.581387,-106.328822,3039.4
1704572463,39.581384,-106.328822,3039.4
1704572464,39.581383,-106.328823,3039.4
1704572465,39.581385,-106.328829,3039.4
1704572466,39.581386,-106.328828,3039.4
1704572467,39.581387,-106.328828,3039.4
1704572468,39.581386,-106.328815,3039.3
1704572469,39.581386,-106.328814,3039.3
1704572470,39.581385,-106.328815,3039.3
1704572471,39.581382,-106.328812,3039.3
1704572472,39.581382,-106.328811,3039.3
1704572473,39.581382,-106.328811,3039.3
1704572474,39.581382,-106.328811,3039.3
1704572475,39.581382,-106.328811,3039.3
1704572476,39.581382,-106.328811,3039.3
1704572477,39.581382,-106.328811,3039.3
1704572478,39.581382,-106.328811,3039.3
1704572479,39.581382,-106.328811,3039.3
1704572480,39.581379,-106.328814,3039.3
1704572481,39.581377,-106.328812,3039.3
1704572482,39.581376,-106.328817,3039.3
1704572483,39.581383,-106.328827,3039.3
1704572484,39.581391,-106.328829,3039.4
1704572485,39.581395,-106.328832,3039.4
1704572486,39.581397,-106.328838,3039.4
1704572487,39.581397,-106.328838,3039.4
1704572488,39.581403,-106.32884,3039.4
1704572489,39.581403,-106.328839,3039.4
1704572490,39.581403,-106.32884,3039.4
1704572491,39.581403,-106.32884,3039.4
1704572492,39.581403,-106.32884,3039.4
1704572493,39.581403,-106.32884,3039.4
1704572494,39.581403,-106.32884,3039.4
1704572495,39.581403,-106.32884,3039.4
1704572496,39.581403,-106.32884,3039.4
1704572497,39.581403,-106.32884,3039.4
1704572498,39.581403,-106.32884,3039.4
1704572499,39.581402,-106.32884,3039.4
1704572500,39.581402,-106.328841,3039.4
1704572501,39.581402,-106.328841,3039.4
1704572502,39.581402,-106.328841,3039.4
1704572503,39.581402,-106.328841,3039.4
1704572504,39.581402,-106.328841,3039.4
1704572505,39.581402,-106.328841,3039.4
1704572506,39.581402,-106.328841,3039.4
1704572507,39.581402,-106.328841,3039.4
1704572508,39.581402,-106.328841,3039.4
1704572509,39.581402,-106.328842,3039.4
1704572510,39.581401,-106.328842,3039.4
1704572511,39.581401,-106.328842,3039.4
1704572512,39.581401,-106.328842,3039.4
1704572513,39.581401,-106.328842,3039.4
1704572514,39.581401,-106.328842,3039.4
1704572515,39.581401,-106.328842,3039.4
1704572516,39.581401,-106.328842,3039.4
1704572517,39.581401,-106.328842,3039.4
1704572518,39.581401,-106.328843,3039.4
1704572519,39.581401,-106.328843,3039.4
1704572520,39.5814,-106.328843,3039.4
1704572521,39.5814,-106.328843,3039.4
1704572522,39.5814,-106.328843,3039.4
1704572523,39.5814,-106.328843,3039.4
1704572524,39.5814,-106.328843,3039.4
1704572525,39.5814,-106.328843,3039.4
1704572526,39.5814,-106.328843,3039.4
1704572527,39.5814,-106.328843,3039.4
1704572528,39.5814,-106.328844,3039.4
1704572529,39.5814,-106.328844,3039.4
1704572530,39.5814,-106.328844,3039.4
1704572531,39.581399,-106.328844,3039.4
1704572532,39.581399,-106.328844,3039.4
1704572533,39.581399,-106.328844,3039.4
1704572534,39.581399,-106.328844,3039.4
1704572535,39.581399,-106.328844,3039.4
1704572536,39.581399,-106.328844,3039.4
1704572537,39.581399,-106.328845,3039.4
1704572538,39.581399,-106.328845,3039.4
1704572539,39.581399,-106.328845,3039.4
1704572540,39.581399,-106.328845,3039.4
1704572541,39.581399,-106.328845,3039.4
1704572542,39.581398,-106.328845,3039.4
1704572543,39.581398,-106.328845,3039.4
1704572544,39.581398,-106.328845,3039.4
1704572545,39.581398,-106.328845,3039.4
1704572546,39.581398,-106.328846,3039.4
1704572547,39.581398,-106.328846,3039.4
1704572548,39.581398,-106.328846,3039.4
1704572549,39.581398,-106.328846,3039.4
1704572550,39.581398,-106.328846,3039.4
1704572551,39.581398,-106.328846,3039.4
1704572552,39.581398,-106.328846,3039.4
1704572553,39.581397,-106.328846,3039.4
1704572554,39.581397,-106.328846,3039.4
1704572555,39.581397,-106.328847,3039.4
1704572556,39.581397,-106.328847,3039.4
1704572557,39.581397,-106.328847,3039.4
1704572558,39.581397,-106.328847,3039.4
